6401,29,29,29,33,33,33,33,33,4
6452,33,34,34,37,37,37,37,37,4
6507,37,37,37,37,45,45,44,44,4
6560,44,44,44,45,45,45,44,44,4
6614,44,44,44,45,46,46,46,46,4
6666,46,46,46,46,45,45,45,45,4
6717,45,45,45,45,47,47,47,47,4
6772,47,47,47,47,45,41,41,41,4
6824,41,41,42,44,44,36,36,36,4
6880,36,36,36,36,32,34,34,33,4
6935,33,33,32,33,31,31,30,30,4
6987,30,30,31,32,38,29,29,29,4
7038,29,29,29,30,29,30,30,30,4
7093,30,30,30,30,30,30,30,30,4
7146,30,30,30,30,30,31,30,30,4
7202,30,30,30,30,30,28,24,24,4
7253,24,24,24,23,23,23,23,23,4
7309,23,23,23,22,21,19,19,19,4
7361,19,19,19,19,19,19,16,16,4
7412,16,16,16,16,15,15,14,14,4
7469,14,14,14,12,11,4,4,4,0
7523,4,4,4,4,3,3,2,2,0
7576,2,2,2,2,2,1,0,1,0
7627,1,1,1,1,1,1,0,1,0
7679,1,1,1,1,1,1,1,1,0
7734,1,1,1,1,1,0,0,1,0
7786,1,1,1,1,1,0,1,1,0
7837,1,1,1,1,2,2,1,1,0
7892,1,1,1,3,4,4,4,4,0
7945,4,4,4,4,8,8,8,8,0
7999,8,8,10,14,16,18,18,18,0
8051,18,18,19,22,22,23,23,23,0
8104,23,23,24,28,30,30,30,30,0
8159,30,30,31,33,34,34,34,34,0
8210,34,34,34,34,36,36,36,36,0
8265,36,36,36,36,36,36,36,36,0
8316,36,36,36,36,41,40,39,39,0
8368,39,40,42,49,48,48,48,48,0
8422,48,48,48,48,50,47,47,47,0
8478,47,47,47,45,44,42,40,40,0
8530,40,40,40,40,37,37,36,36,0
8585,36,36,36,36,34,32,32,32,0
8637,32,32,33,36,40,44,44,44,4
8691,44,44,44,45,45,45,45,45,4
8744,45,45,45,46,46,51,51,51,4
8795,51,51,51,51,51,49,49,49,4
8846,49,49,51,51,48,47,47,47,4
8899,47,47,47,48,49,47,47,47,4
8956,47,47,47,47,48,46,46,46,4
9008,46,46,47,47,49,49,49,49,4
9065,49,49,49,49,48,47,47,47,4
9116,47,47,47,48,47,43,38,38,4
9171,38,38,39,41,43,44,43,43,4
9229,43,43,43,44,48,48,43,43,4
9286,43,43,43,44,48,49,48,48,4
9342,48,48,48,45,42,40,40,40,4
9394,40,40,40,40,39,38,38,38,4
9449,38,38,39,41,43,42,42,42,4
9503,42,42,42,42,45,44,44,44,4
9560,44,44,44,44,44,45,44,44,4
9616,44,44,44,44,40,38,37,37,4
9670,37,37,37,37,35,33,32,32,4
9721,32,32,32,32,31,25,25,25,4
9777,25,25,25,25,23,19,17,17,4
9831,17,17,17,17,17,17,15,15,4
9884,15,15,15,15,14,14,13,13,0
9936,13,13,13,12,10,8,8,8,0
9988,8,8,8,8,8,4,2,2,0
10039,2,2,2,2,2,2,0,1,0
10092,1,1,1,1,1,1,1,1,0
10143,1,1,1,1,1,1,0,1,0
10196,1,1,1,1,1,1,1,1,0
10247,1,1,1,1,1,1,1,1,0
10299,1,1,1,1,1,1,1,1,0
10350,1,1,1,1,1,1,1,1,0
10402,1,1,1,1,1,1,1,1,0
10454,1,1,1,1,1,1,1,1,0
10508,1,1,1,1,1,1,1,1,0
10559,1,1,1,1,1,1,1,1,0
10610,1,1,1,1,1,1,1,1,0
10662,1,1,1,1,1,1,1,1,0
10713,1,1,1,1,1,1,1,1,0
10768,1,1,1,1,1,1,1,1,0
10821,1,1,1,1,1,1,1,1,0
10876,1,1,1,1,1,1,1,1,0
10930,1,1,1,1,1,1,1,1,0
10982,1,1,1,1,1,1,1,1,0
11033,1,1,1,1,1,1,1,1,0
11084,1,1,1,1,1,1,1,1,0
11141,1,1,2,2,2,2,2,2,0
11196,2,2,2,2,2,2,2,2,0
11253,2,2,2,2,2,2,2,2,0
11304,2,2,2,2,2,2,2,2,0
11355,2,2,2,2,2,2,2,2,0
11408,2,2,2,2,2,2,2,2,0
11463,2,2,2,2,2,2,2,2,0
11513,2,2,2,2,2,2,2,2,0
11565,2,2,2,2,2,2,2,2,0
11616,2,2,2,1,1,1,1,1,0
11671,1,1,1,1,1,1,1,1,0
11725,1,1,1,1,1,1,1,1,0
11777,1,1,1,1,1,1,1,1,0
11832,1,1,1,1,1,1,1,1,0
11888,1,1,1,1,1,1,1,1,0
11943,1,1,1,1,1,1,1,1,0
11995,1,1,1,1,1,1,1,1,0
12046,1,1,1,1,1,1,1,1,0
12097,1,1,1,1,1,1,1,1,0
12149,1,1,1,1,1,1,1,1,0
12200,1,1,1,1,1,1,1,1,0
