4196,6.2,1.2,1.8,2.1,5.7,3.7,10.7,8,0
4247,8.4,1.4,1.6,2.2,5.4,4.3,13.1,8.2,0
4301,10.3,2.3,1.7,2.4,5.3,4.2,13.1,9.5,0
4353,13.6,3.1,1.8,2.5,6.8,3.8,21,10.9,0
4408,19.5,3.8,2.7,4.6,10.3,8.2,26.3,10.4,0
4460,29.8,3.6,2.8,4.5,10.9,10,30.6,10.8,3
4512,35.6,4.3,2.9,5.5,12.6,11.3,32.6,11.2,3
4564,40.7,5.2,3.1,6,13.5,11.1,40.9,11.8,3
4616,42.9,5.3,3.1,6.5,13.9,11.8,39.8,11.9,3
4667,49.3,5.2,2.9,6.5,14.3,12.3,40.8,13.4,3
4721,52,6.1,3.1,6.7,14.5,12.8,41.1,15.4,3
4773,55.9,6.1,3.3,6.7,14,14.1,39.9,16.5,3
4824,59.1,5.2,3.5,7.9,16,15,39.5,15.3,3
4876,57.3,4.3,3.4,7.7,14.7,15.6,31.6,15.7,3
4930,59.5,4,2.8,6.5,11.1,12.3,25.8,15.5,3
4984,60.3,4.9,2.9,6.9,12,10.8,22,14.7,3
5035,54.5,4.7,2.9,5.5,10.5,9.5,19,13.2,3
5090,48.9,3.8,2.9,4.9,9.7,9.5,11.2,14.2,3
5140,58.3,4.1,3,5.8,11.7,9.8,12.4,13.2,3
5192,51.8,4.2,3,6,11.6,10.3,10.6,12.6,3
5243,47.8,3.3,2.6,5.7,11.2,9.6,9.3,10.3,3
5294,41.6,3.2,2.8,5.8,12.4,7.7,7.8,9,3
5349,36.1,3.1,2.6,4.5,11.3,7.1,7.6,8.8,0
5401,35,3.2,2.5,4.5,10.7,6.8,7.5,6.9,0
5452,26.1,2.8,2.4,3.7,12.1,5.8,7.5,6.3,0
5504,14.1,2,2,3.3,10.4,5.7,6,5.8,0
5555,14.2,1.4,2.2,3.5,9.5,4.9,5.7,5.8,0
5607,14.4,1.4,2,4.1,9.2,4.1,4.5,4.2,0
5658,2.6,1,1.9,3.2,5.9,3.1,1.7,3.7,0
5713,1.4,0.9,2,3.6,5.9,2.4,1.5,1.4,0
5763,1.3,0.9,2.1,4.2,6.5,2.3,1.4,1.3,0
5815,1.5,0.9,1.7,3.8,5.8,2,1.5,1.5,0
5866,1.5,0.9,1.7,4,5.4,1.7,2,2.3,0
5921,1.3,1.1,1.8,4,5.6,1.6,2.7,2.4,0
5972,1.3,1.4,1.8,4.3,4.2,1.8,3.7,5.2,0
6027,4,1.4,1.8,4.4,4.4,1.9,4.7,5.3,0
6078,6.5,1.7,1.9,4.1,6.7,1.9,8,8.1,0
6130,10.4,1.7,1.9,3.5,6.7,2.8,10.3,12.3,0
6183,13.9,2.3,2.3,3,8.9,4,14.5,15.7,0
6238,19.9,2.9,2.1,2.3,10.9,4.2,15.1,19,0
6293,27.7,2.9,2.2,2.8,15.3,8,17,21.6,0
6344,37.5,3.5,2.7,3,18.9,14,18.9,23.6,3
6398,44.2,3.8,3.5,4.7,21.5,17.8,24.4,23.9,3
6453,48,3.6,3.8,5.5,22.2,17.6,25.3,25.6,3
6508,48.5,3.7,3.5,5.3,23.9,18.5,27.1,25.8,3
6563,51.5,3.7,4,6.7,27,18.3,27,26.7,3
6614,56.6,3.9,4,6.9,25.9,20,28.5,24.8,3
6666,54.1,6,3.9,7.5,28.3,20.4,29.2,26.3,3
6722,62.1,5.8,3.6,7.8,26.8,20.8,27.5,29.5,3
6774,60.1,5.6,4.3,9.2,26,21.3,30.4,27.3,3
6826,54.2,5.9,4.5,9.2,23.7,18.7,30,26,3
