4397,8.8,4.2,8.2,39.3,21.8,19.2,22.2,12.7,2
4453,9.1,4,7.8,40.2,20.8,19.2,20.7,14.2,2
4505,11.8,3.6,6,30.9,20.3,18.2,22.3,15.5,2
4558,10.4,3.6,6,25.2,21.6,14,23.4,13.2,2
4613,9.6,3.3,5,22.3,14.4,13.7,20.6,13.4,2
4668,8.6,3.3,4.2,21.1,14.2,12.5,18.1,14.2,2
4722,8.9,3.1,4,17.7,14.8,10.7,24.5,19,2
4774,6.1,3,4.2,16.4,13.6,10.7,26,18.1,2
4829,6,2.5,3.3,12.9,13.8,11.2,26.6,17.8,2
4881,6.3,2.3,3.1,15.6,14.4,11,25.9,17.8,2
4933,6.4,2,2.2,12,12.6,9,24.5,17.5,2
4985,5.6,1.9,1.8,10.1,11.6,7.9,23.7,16.2,2
5038,2.8,1.4,1.8,10.1,12,7,20.5,11.9,0
5089,2.2,1.4,1.8,9.4,10.5,6.9,19.4,10,0
5142,2.2,1.3,1.2,8.2,10.6,5.8,19,9.1,0
5196,1.8,1.3,1.3,8.2,9.7,5.4,17.1,7.9,0
5248,1.6,1.4,1.1,7.7,6.4,2.9,8.2,2.7,0
5300,1.7,1.5,1,6.6,5.9,2.2,4.4,2.3,0
5352,1.7,1.7,0.9,6.1,5.2,1.8,3.2,2.1,0
5407,1.5,1.6,0.9,3,3.5,1.2,1.9,1.8,0
5463,1.5,1.7,1,4.6,3.4,1.3,1.7,1.9,0
5515,1.3,1.5,1.2,4.4,4,1.3,2.4,2.1,0
5570,1.2,1.5,1.1,4.7,4.2,1.3,2.7,2.1,0
5622,1.8,1.4,1.4,5.8,5.3,1.2,4.1,2.7,0
5676,2.2,1.2,1.5,6.6,5.6,1.3,4.8,3,0
5730,2.2,1.1,1.4,6.5,7.5,1.5,4.8,3.5,0
5781,2,1.1,1.7,7,7.6,1.9,5,3.9,0
5833,2.7,1.1,2.2,13.5,7.6,3.2,6.4,4.1,0
5884,3.5,1,2.9,14.1,9.6,3.6,7.3,5.2,0
5936,3.9,1,3.5,15,10,3.4,9.9,8.1,0
5986,5.6,1.2,3.7,15.3,9.7,4.7,15.2,8.4,0
6041,10.3,1.7,4.2,18,12.1,8,18,14.2,2
6096,10.5,1.9,4.5,19.9,17.5,8.6,18.4,14.6,2
6150,10.4,2.6,5.2,19.9,20.8,11.5,18,14.2,2
6204,10.6,2.6,5.5,20,23.6,11.5,19.5,13.7,2
6260,11.2,2.7,6.2,28.3,23.7,11.4,23,14.6,2
6312,11.8,2.7,6.1,31.8,26.9,13.9,23.5,15.8,2
6365,11.8,2.7,5.7,25.4,28.8,13.9,24,19.3,2
6421,13.5,3,5.9,27.7,26.9,14.6,28.2,20.7,2
6473,13.9,3.1,6,29.4,29,16,29.2,20.7,2
6526,12.2,3.3,6.9,28.1,30.6,15,27.7,21.1,2
6581,7.9,3.3,7.4,28.2,28.5,12.3,24.1,19.9,2
6633,7.8,3.1,7.8,28.9,29.8,14,23.8,21.6,2
6690,8.1,2.7,7.1,28.6,26.6,13,24,25,2
6746,7.3,2.6,6.8,29.3,23.1,14.8,23.8,25.1,2
6798,7.4,2.5,6.4,21,24.1,14.7,20.5,24.6,2
6850,7,2.4,6.4,18.6,21.7,12.3,21.6,24,2
6903,6.5,2.5,6.7,18.6,19.5,11.8,20,20.4,2
6955,4.3,2.3,5.9,15.5,19.4,10.6,14.9,17.7,2
7008,3.6,2.3,5.2,13,16.2,9.5,11.3,14.9,2
7063,3.6,1.9,4.1,11.7,14.5,9,7.2,14,0
