millis,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,gesture
7933,-2,-1,13,3,-6,12,5,-1,0
8006,-5,-12,-53,-83,1,19,1,-2,0
8079,-1,0,8,9,-31,-22,-4,2,4
8155,-2,0,0,-17,-33,1,3,0,4
8214,-1,-3,-16,11,52,30,4,-1,4
8272,-1,-2,-3,-1,23,-11,-1,-1,4
8327,1,-2,-11,19,49,15,3,2,4
8385,3,3,16,4,15,6,1,0,4
8446,-2,-2,-9,3,-34,-3,-3,-2,4
8508,-2,-4,-14,-16,-12,-9,-1,-3,4
8567,-1,-3,-7,12,-12,-9,-3,-1,4
8630,1,0,5,16,-33,-20,1,0,4
8692,0,8,30,-9,16,-3,-2,-2,4
8750,-1,-1,-8,10,18,-21,1,1,4
8812,1,-1,13,5,11,17,4,0,4
8873,-1,1,4,4,4,4,-1,0,4
8934,0,-1,-3,-2,13,9,0,0,4
8992,-2,-3,-4,5,11,-7,-2,-2,4
9053,-2,-2,-1,-4,-4,0,1,-1,0
9112,-1,0,0,-3,19,10,4,2,0
9172,-2,-3,-2,-3,-3,3,1,-1,0
9230,-2,0,-2,-2,-1,-1,-1,-1,0
9292,-3,-1,0,0,2,-1,-2,-1,0
9352,-3,-1,-4,-1,1,-3,-2,-1,0
9420,1,-2,-1,0,1,0,-1,0,0
9493,-1,0,0,-2,-6,0,-1,-1,0
9568,0,-2,0,0,-5,-5,-2,-1,0
9626,-1,2,1,0,1,-2,-1,-1,0
9685,0,-3,-4,-3,-6,-8,-2,-1,0
9746,-1,1,3,5,-9,3,-1,-2,0
9805,0,0,0,7,-25,-5,1,-1,0
9869,-2,0,6,20,1,1,0,0,0
9928,-1,-5,-5,-6,-29,-15,-1,-1,0
9994,-2,-1,1,-91,-83,-59,-7,-3,0
10059,-2,-5,-45,-25,-41,2,-3,-2,0
10127,4,5,5,14,47,3,1,2,0
10191,-6,-6,-20,89,-22,63,8,-2,4
10272,0,1,4,-44,31,-22,-6,-5,4
10327,-2,0,9,30,40,14,-1,-2,4
10384,0,1,3,-21,-9,-1,0,-2,4
10448,-2,-6,-23,20,7,3,-1,-1,4
10519,0,-2,1,13,40,17,0,0,4
10588,3,3,13,54,64,-8,-4,1,4
10660,-3,-3,-1,-29,-5,3,1,-1,4
10731,-1,-2,-10,-10,-59,-18,4,0,4
10806,1,1,10,31,20,-7,1,0,4
10872,-2,-4,-4,13,39,-2,-6,-3,4
10929,-1,-1,7,-46,-39,-14,0,0,4
10986,0,-1,-3,-20,-78,29,3,1,4
11049,0,2,7,-5,-2,8,0,-4,4
11114,-1,0,-4,-4,9,-7,-2,0,4
11177,0,-1,-1,5,8,3,0,-1,0
11242,-3,0,0,2,0,-5,-3,-5,0
11327,-1,2,-1,1,-2,-1,0,-1,0
11387,-3,0,-1,-1,-2,0,-2,0,0
11448,0,-2,-2,-1,-1,-1,1,-1,0
11511,0,-1,1,-2,-1,-2,-1,-1,0
11572,0,0,-1,1,-2,0,-1,0,0
11632,0,0,-2,-3,0,-1,-3,-1,0
11694,0,-1,-2,0,-1,1,1,-2,0
11754,0,-3,0,0,-1,0,0,-1,0
11815,0,0,-1,-2,-2,-1,-1,0,0
11877,-1,-1,0,0,-2,-2,-2,-1,0
11937,-1,0,0,0,0,-2,-1,-1,0
11997,0,0,0,-2,-1,-2,0,0,0
12057,-1,-1,1,-2,-3,-1,-2,0,0
12116,-3,0,-1,1,-1,-2,-3,-1,0
12176,0,0,-1,-1,2,-2,-1,-1,0
