4449,2.8,2.1,1.3,4.1,15,12.4,3.8,3.6,0
4507,3.5,3.2,3.4,4.1,16,14.9,8.7,7,0
4558,3.7,4.3,6.8,10.6,13.9,23.6,15.5,7.6,0
4610,3.8,4.5,7.3,11.1,14.1,26.3,20,10.2,0
4662,3.7,4.4,7.4,14.1,14.6,25.1,20.9,13.6,1
4720,3.6,4.5,7.5,14.7,17.4,28.8,21.7,16.4,1
4772,3.2,4.4,7.7,15,16.7,31.9,22.7,16.7,1
4830,3.8,4.9,8.6,15.8,19.1,35.6,23.4,18.7,1
4889,3.9,4.7,8.6,19.6,23.3,38.2,26.6,19.5,1
4948,4.1,4.5,9.1,21,24.6,37.6,28.4,19.4,1
5004,5.3,4.4,9.1,21.5,24.2,35.4,29,18.8,1
5061,5.1,3.5,7.5,22.2,23.4,34.2,23.9,15.7,1
5112,6.6,3,4,15.2,25.2,26.2,20.1,16.1,1
5169,6.9,3,3.5,15.9,24.1,25,17.2,16,1
5229,6.7,3,3.7,13.3,25.5,24.1,18.4,14.4,1
5289,7.8,2.8,3.6,13.5,23.8,26,20.6,11.3,1
5350,10.2,3.8,4.2,13.8,25.6,27.2,24.4,12.9,1
5407,9.8,3.2,3.7,14.1,24.8,26.5,24.2,11.4,1
5464,9.9,3.3,3.9,10,20.7,22.9,21.5,12,1
5521,10,3.7,3.5,9.7,18.8,23.2,19.7,12.5,1
5579,9.9,3.3,3.3,9.3,16.9,21.8,20.1,13.1,1
5631,9.2,3.5,3,8.6,16.6,20.4,23.3,12.4,1
5683,8,2.9,3.1,8.9,19.5,24.1,23,12.5,1
5734,7.3,2.9,3.2,8.3,19,22.9,21.6,9.9,1
5786,7.4,3.2,3.1,8,18.4,23.2,19.7,8.1,1
5845,6.5,3.4,3.8,8.3,18.2,17.7,16.9,8,1
5903,4.2,2.5,3.2,7.9,15.6,12.6,12.4,6.1,1
5960,3.9,2.4,2.9,6.8,13.4,10.2,11.7,5.6,0
6017,3.6,2.5,3,7.2,13.7,10.2,11.2,3.9,0
6069,3.5,2,2.9,6,13.7,9.9,10.9,3.4,0
6128,1.9,1.9,2.8,5.7,13.3,10.1,8.9,2.5,0
6180,1.9,1.5,2.8,6.1,13.4,9.5,5.7,2.7,0
6238,1.5,1.5,2.7,5.4,6.5,4.9,3.7,1.7,0
6291,1.7,1.4,2.7,5.2,7.6,3.6,3.2,1.9,0
6342,1.6,1.1,2.8,5.7,6.9,2.8,6.7,1.8,0
6400,2,1.2,2.3,5,6.9,3.4,12.4,2.3,0
6458,2.3,1.4,2.7,5.2,6.8,6,12.5,5.3,0
6516,2.6,1.4,2.6,7.5,12,13.9,13.9,5.6,0
6567,2.9,1.6,2.3,9.3,11.7,14.2,16.5,11.7,0
6625,3.1,1.6,3,11.9,17.3,15.6,21.4,13.6,0
6677,4.3,2.2,3.9,13.3,21,16.7,22.6,19.1,1
6734,4.7,2.2,3.7,16.6,22.6,16.7,23.2,23.7,1
6786,4.9,2.4,3.8,18.6,28,16.7,23.5,23.6,1
6845,6,2.6,4,18.3,26.6,20.9,24.8,25.4,1
6897,6.2,2.6,3.7,17.5,26.5,21.1,21.6,27.9,1
6954,5.7,2.5,4.3,17.1,27,20.8,15.5,30.6,1
7013,5.3,2.4,4.4,16.2,29.1,18.2,15.8,28.8,1
7065,5.8,2.9,4.7,14,25.1,11.9,15.8,29.2,1
7117,7.7,2.6,4.7,11.5,24.5,11.9,14.8,24.5,1
7169,7.6,3.2,4.8,10.7,19.3,14.5,12.8,22.4,1
7227,7.6,3.1,4,9.2,17,15.8,12.3,18.5,1
