5974,1.1,1.5,1.5,3.1,7.1,1.1,1.5,1,0
6026,1.1,1.5,1.8,3.5,7.8,2.5,1.6,1.1,0
6080,1,1.6,2,3.6,8.8,3.8,1.7,1.2,0
6134,1.1,1.6,1.9,4.5,9.5,3.9,1.8,1.2,0
6189,1.2,1.5,2.1,5.7,10.8,4.2,1.7,1.3,0
6245,1.4,1.5,2.7,6.2,16.7,5.3,2.1,1.1,0
6296,1.3,1.9,3.9,8.6,20.4,6,2.5,0.9,0
6347,1.3,2.1,4.4,10.7,28.6,6.1,2.5,1,4
6401,1.3,2,5.2,14.9,28.9,7.4,3.4,1.2,4
6452,1.6,3.1,5.3,17.7,28.3,8.5,3.4,1.1,4
6507,1.7,3.4,5.4,18.1,35.7,9,3.3,1.2,4
6560,1.6,3.6,5.4,18.9,34.8,8.5,3.5,1.4,4
6614,2,4.3,6,20.3,36,7.2,3.4,1.7,4
6666,2.1,4.3,6.2,20.5,35.5,8.8,3.4,1.7,4
6717,2.3,4.4,6.1,20.6,36.8,13.5,4.2,1.7,4
6772,2.4,4.8,6.3,22.1,31.3,13,3.9,1.6,4
6824,2.3,4.7,6.7,22,28.3,12.9,3.6,1.8,4
6880,2.3,4.8,6.5,20.6,19.7,16.3,3.9,1.7,4
6935,2.5,4.9,5.8,17.7,19.3,16.1,2.8,1.6,4
6987,2.5,4.8,7.7,15.6,26.3,15,2.8,1.8,4
7038,2.5,4.8,8.1,16.5,16.9,16.2,2.6,1.6,4
7093,2.4,4.5,8.5,15.4,18.8,17.1,2.2,1.4,4
7146,1.8,3.7,7.9,14.1,17.1,19.1,2.6,1.2,4
7202,1.7,3.4,7.8,13.4,17.9,17.8,2.6,1.3,4
7253,1.6,3.2,7.4,11.8,16.4,13.3,2,1.3,4
7309,1.2,2.8,6.6,10.1,17.5,12.7,2,1.3,4
7361,1.2,2.4,5,7.3,15.7,13.5,1.8,1.1,4
7412,1.2,2.3,4.8,6.6,15.6,10.2,1.4,1.2,4
7469,1,2.2,4.8,4.7,14.8,9.2,1.4,1.2,0
7523,1,1.2,2.8,3.6,7.8,9.1,1.4,1.1,0
7576,0.8,0.9,2.2,2.3,7.9,7.4,1.3,1.3,0
7627,0.9,1,1.5,2.1,6.1,5.6,1.5,1.2,0
7679,1,0.9,1.3,1.6,5.5,3.9,1,1.1,0
7734,0.8,1.1,1.2,1,4.4,3.3,0.9,1.1,0
7786,0.7,1.1,1.1,1.1,3.2,2.8,1,1.1,0
7837,0.7,1.1,0.9,0.9,3.2,3.9,1.2,1.3,0
7892,0.7,1.5,1.3,3.4,3.9,3.5,1.2,1.3,0
7945,1,1.4,2.2,4,7.4,3.5,1.5,1.1,0
7999,1.1,1.3,4.5,8.2,10.3,5.9,1.6,1,0
8051,0.8,1.3,5.7,11.6,10.2,7.5,1.8,1,0
8104,1.3,2,7.4,16,12.3,8,2,0.9,0
8159,1.6,2.6,8.6,18.2,13.7,8.3,2.4,1,0
8210,1.6,3.1,9.3,18.6,16.7,8.8,2.4,1.1,0
8265,1.8,3.1,9.4,18.5,17.5,8.7,2.5,1,0
8316,2,3.5,9.9,18.5,22.8,9,2.4,1,0
8368,2.4,4.6,13.3,26.2,22.8,8.1,2.7,1,0
8422,2.3,4.5,13.1,25.3,25,7.2,2.8,1.4,0
8478,2.1,4.5,12.4,25.1,24,7.1,2.7,1.4,0
8530,2,4.7,10.2,21.4,21.3,4.6,3.2,1.8,0
8585,2.1,4.7,10.2,20.1,23.7,3.1,3.1,1.9,0
8637,1.6,4.5,11.2,20.3,28,8.2,4,2.1,4
8691,1.5,3.7,10.4,20,26.8,10.1,3.5,2.1,4
8744,1.7,3.3,9.8,21.6,24.7,15.2,3.8,2.1,4
8795,2.1,3.8,10.1,21.6,24.9,17.8,4.2,2.2,4
8846,2.3,4.3,12.9,25.3,24.2,17.8,4.1,2.1,4
8899,2,3.5,10.8,19.2,25.5,18.3,3.8,2.1,4
8956,2.1,3.3,10.8,17.8,23.8,19.2,3.8,1.7,4
9008,2.2,3.8,12,18,24,19.1,3.6,1.8,4
9065,2.3,3.7,11.9,18,24.1,20.3,3,1.7,4
9116,2.5,3.7,11.6,20,24.6,21.9,3,1.7,4
9171,2.6,3.4,9.9,18.1,22.3,17.7,2.6,1.4,4
9229,2.6,3.7,10.2,18,28.4,16,2.6,1.6,4
9286,2.5,3.9,10.1,18.2,31.9,12.5,3.2,1.7,4
9342,2,3.6,9.9,18.2,31.5,12.4,2.8,1.6,4
9394,1.6,2.7,6.8,15.4,27.4,13.4,2.7,1.7,4
9449,2.1,3.2,6.8,16.1,27.3,13.1,2.5,1.7,4
9503,2,3.1,7.1,16.7,29.8,14.3,2.8,1.8,4
9560,1.8,2.5,6.5,17.1,27.3,16.2,2.9,1.7,4
9616,2.4,3.1,6.9,17.3,27,15.3,3.2,1.8,4
9670,2.3,3.2,6.4,13.7,24.4,15.4,3.2,2,4
9721,2.3,3.2,5.4,11.5,21.1,14.2,2.8,2.1,4
9777,2.2,2.9,4.9,10.5,14.8,14.1,2.8,2,4
9831,2.2,2.8,4.9,8.6,10.5,11.6,1.9,1.8,4
9884,2.1,2.7,4.8,8.7,9.9,9.2,1.9,1.8,0
9936,2,2.7,4.5,7.8,9.7,8,2,2,0
9988,1.5,2.1,3.2,5.4,6.9,7.6,2.1,1.8,0
10039,2,2.2,2.6,4.7,3.1,5.5,1.7,1.7,0
10092,2.1,2.3,1.8,3.6,2.5,3.7,1.7,1.9,0
10143,1.4,1.5,1.4,3.1,2.4,3.4,1.5,1.7,0
10196,1.4,1.6,1.4,2.5,2.2,1.6,1.3,1.3,0
10247,1.4,1.8,1.7,2.1,1.5,1.5,1.2,1.3,0
10299,1.4,1.9,1.4,1.2,1.5,1,1.2,1.2,0
10350,1.4,1.8,1.3,1,1.7,1.1,1.2,1.2,0
10402,1.4,1.7,1.3,0.9,1.8,1,1,1.2,0
10454,1.4,1.7,1.4,0.8,1.6,0.9,1.1,0.9,0
10508,1.3,1.6,1.5,1.1,1.8,1,1,1.1,0
10559,0.8,1.4,1.7,1,1.6,1,1.1,1.1,0
10610,1,1.5,1.8,1.3,2.4,1.2,1.2,1,0
10662,1.2,1.5,1.8,1.2,2.4,1.3,1.4,0.8,0
10713,1,1.6,1.7,1.2,2.5,1.4,1.6,0.9,0
10768,1,1.2,1.5,1.2,2.4,1.4,1.5,0.8,0
10821,0.8,1.1,1.6,1.3,2.4,1.5,1.4,1,0
10876,0.8,1.3,1.7,1.3,2.1,1.4,1.4,1.1,0
10930,1,1.3,1.7,1.6,2,1.4,1.5,1.1,0
10982,1.1,1.4,1.8,1.7,2,1.4,1.4,1.1,0
11033,1.1,1.5,2,1.6,1.9,1.3,1.5,1,0
11084,1.1,2,2.1,1.6,1.9,1.3,1.5,1.2,0
11141,0.8,2.7,2.9,1.6,1.1,1,1.4,1.3,0
11196,0.8,2.7,2.8,1.7,1.2,0.9,1.3,1.4,0
11253,0.8,2.5,2.9,1.7,1,0.8,1.5,1.3,0
11304,0.8,2.6,2.9,1.7,1,0.7,1.5,1.3,0
11355,1.3,2.8,3.5,1.9,1.2,0.7,1.8,1.2,0
11408,1.2,3.2,3.7,2.2,1.4,0.8,1.8,1.2,0
11463,1,3.2,3.8,1.9,1.5,1,1.7,1.2,0
11513,1,3,3.9,2,1.5,1.1,1.9,1.3,0
11565,1.2,3.1,3.8,1.8,1.6,1.3,1.9,1.4,0
11616,1.3,2.6,3.8,1.8,1.5,1.2,1.8,1.2,0
11671,1.4,2.1,3.2,1.7,1.4,1.3,1.7,1.1,0
11725,1.2,2.2,3.5,1.6,1.4,1.4,1.6,1.1,0
11777,1.3,2.5,3.3,1.8,1.3,1.3,1.3,1.1,0
11832,1.3,2.5,3.4,1.6,1.2,1.2,1.3,1.4,0
11888,0.8,2.5,2.7,1.5,1.2,1.1,1.1,1.2,0
11943,1,2.3,2.7,1.2,1.1,1.1,1.2,1.2,0
11995,1.2,2.3,2.6,1.8,1.1,0.9,1.3,1.2,0
12046,1.3,2.5,2.6,1.8,1.1,0.7,1.1,1.2,0
12097,1.2,2.3,2.4,1.9,1.1,0.6,1,1,0
12149,1.3,2.5,2.4,1.9,1.1,0.6,1.1,1.1,0
12200,1.2,2.1,2.1,1.8,1.1,0.5,1,1.2,0
